"","age","c_charge_degree","race","age_cat","score_text","sex","priors_count","days_b_screening_arrest","decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out","juv_fel_count","juv_misd_count","juv_other_count","is_violent_recid"
"394",23,"F","African-American","Less than 25","High","Male",3,-1,8,1,1,"2013-12-11 08:58:31","2013-12-12 08:41:19",0,0,2,1
"395",21,"F","African-American","Less than 25","Medium","Female",0,0,7,1,1,"2014-10-04 05:09:06","2014-10-04 07:38:51",0,0,0,1
"396",58,"F","Caucasian","Greater than 45","Medium","Male",4,0,5,1,1,"2014-11-13 11:35:04","2014-11-14 09:12:36",0,0,0,1
"397",23,"M","African-American","Less than 25","Low","Female",0,-1,4,1,0,"2013-01-30 10:25:05","2013-02-01 02:10:14",0,0,0,1
"398",22,"F","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2013-03-11 10:30:13","2013-03-12 01:07:23",0,0,0,1
"399",43,"M","Caucasian","25 - 45","Low","Female",0,0,1,1,1,"2013-08-02 01:25:54","2013-08-02 07:52:49",0,0,0,1
"400",29,"M","African-American","25 - 45","High","Male",7,-1,8,1,1,"2013-09-07 09:27:43","2013-09-08 06:44:09",0,0,0,1
"401",27,"M","African-American","25 - 45","Medium","Male",8,0,7,1,1,"2013-08-30 12:08:49","2013-08-31 04:11:35",0,0,1,1
"402",51,"F","Caucasian","Greater than 45","Low","Male",1,-2,1,1,1,"2013-03-09 10:28:41","2013-03-10 01:03:52",0,0,0,1
"403",26,"F","Caucasian","25 - 45","Low","Male",4,0,4,1,1,"2013-09-23 12:36:24","2013-09-26 08:28:31",0,0,0,1
"404",31,"M","Caucasian","25 - 45","Medium","Male",4,-1,7,1,1,"2014-01-26 09:54:39","2014-02-22 05:13:12",0,0,0,1
"405",34,"F","Caucasian","25 - 45","Low","Male",0,-1,3,1,0,"2013-05-21 11:08:14","2013-05-22 07:36:48",0,0,0,1
"406",51,"F","African-American","Greater than 45","High","Male",12,-1,8,1,1,"2013-01-14 09:08:43","2013-01-15 01:17:37",0,0,1,1
"407",25,"F","Other","25 - 45","Low","Male",0,-1,2,1,1,"2013-03-20 03:26:30","2013-04-09 08:53:54",0,0,0,1
"408",36,"F","Caucasian","25 - 45","Low","Male",1,-1,2,1,0,"2013-02-07 05:59:46","2013-02-08 02:14:56",0,0,0,1
"409",21,"F","African-American","Less than 25","High","Male",1,-1,9,1,1,"2013-10-14 05:20:14","2015-01-13 06:24:21",0,1,0,1
"410",34,"F","African-American","25 - 45","High","Male",10,-1,9,1,1,"2013-03-17 08:10:17","2013-03-18 02:41:05",1,0,0,1
"411",38,"F","African-American","25 - 45","Low","Male",2,-1,3,1,1,"2013-05-25 08:47:26","2013-05-28 01:16:45",0,0,0,1
"412",24,"M","African-American","Less than 25","High","Male",0,-1,8,1,1,"2013-01-17 07:29:28","2013-01-19 03:27:48",0,0,0,1
"413",40,"F","African-American","25 - 45","Medium","Female",15,-1,7,1,1,"2014-01-06 11:02:48","2014-03-13 06:17:07",0,0,0,1
"414",26,"M","Other","25 - 45","Medium","Female",4,-1,7,1,1,"2014-07-07 10:28:01","2014-07-09 10:06:53",0,0,0,1
"415",25,"F","African-American","25 - 45","High","Male",7,-1,10,1,1,"2013-05-16 04:11:47","2013-06-05 09:16:19",0,1,0,1
"416",27,"F","African-American","25 - 45","High","Male",12,-1,8,1,1,"2013-12-02 01:10:34","2013-12-03 01:33:52",0,0,0,1
"417",47,"F","African-American","Greater than 45","High","Male",0,-1,8,1,1,"2014-12-29 01:25:41","2014-12-30 07:58:52",0,0,0,1
"418",23,"F","African-American","Less than 25","High","Male",5,-1,9,1,1,"2013-03-06 05:57:50","2013-03-11 05:35:56",0,0,1,1
"419",19,"M","African-American","Less than 25","Low","Female",0,-1,4,1,1,"2014-11-18 01:22:13","2014-11-19 10:10:03",0,0,0,1
"420",32,"F","Caucasian","25 - 45","Low","Male",0,-1,1,1,1,"2014-01-23 06:22:42","2014-01-29 01:56:31",0,0,0,1
"421",39,"M","Caucasian","25 - 45","Low","Female",0,-3,1,1,1,"2013-03-22 04:27:55","2013-03-23 02:26:59",0,0,0,1
"422",24,"F","Hispanic","Less than 25","High","Male",2,0,8,1,0,"2013-02-17 12:51:20","2013-05-20 05:55:11",0,0,0,1
"423",23,"F","African-American","Less than 25","Low","Male",0,-1,2,1,1,"2014-11-27 03:02:28","2014-11-28 01:33:26",0,0,0,1
"424",23,"F","African-American","Less than 25","High","Male",3,-1,9,1,1,"2013-01-16 09:46:14","2013-03-01 09:56:04",0,0,0,1
"425",21,"F","Caucasian","Less than 25","Low","Male",0,-1,3,1,1,"2014-03-25 03:55:09","2014-03-27 03:42:00",0,0,0,1
"426",22,"F","Caucasian","Less than 25","Low","Male",0,-1,4,1,1,"2014-05-15 07:37:39","2014-05-21 08:48:32",0,0,0,1
"427",31,"F","Hispanic","25 - 45","High","Male",0,0,10,1,1,"2013-11-30 05:18:06","2013-11-30 01:05:02",0,0,0,1
"428",30,"F","African-American","25 - 45","Medium","Male",9,-1,7,1,1,"2013-01-12 01:44:17","2013-01-20 02:33:15",0,1,0,1
"429",27,"F","African-American","25 - 45","Low","Female",0,-2,3,1,1,"2013-01-08 07:18:36","2013-01-09 01:34:00",0,0,0,1
"430",43,"M","African-American","25 - 45","Medium","Male",1,-1,5,1,1,"2013-11-11 06:15:16","2013-11-16 12:03:49",0,0,0,1
"431",23,"F","African-American","Less than 25","Medium","Male",1,-1,6,1,1,"2013-12-15 04:22:32","2014-04-14 11:42:17",0,0,0,1
"432",27,"F","African-American","25 - 45","High","Male",3,-1,9,1,1,"2013-01-01 03:16:15","2013-01-10 04:12:28",0,0,0,1
"433",23,"F","African-American","Less than 25","High","Male",4,0,9,1,1,"2013-04-08 12:39:29","2013-10-18 05:35:27",0,1,0,1
"434",32,"M","African-American","25 - 45","Low","Female",0,0,1,1,1,"2014-03-26 12:39:59","2014-03-26 08:10:27",0,0,0,1
"435",33,"M","African-American","25 - 45","High","Male",16,0,9,1,1,"2013-10-05 12:52:57","2013-11-07 12:55:45",0,0,0,1
"436",28,"F","Caucasian","25 - 45","Low","Male",2,3,3,1,1,"2013-01-28 03:35:04","2013-01-30 07:33:30",0,0,0,1
"437",26,"F","African-American","25 - 45","High","Male",6,-1,10,1,1,"2014-12-29 03:29:14","2015-01-02 11:16:53",0,1,0,1
"438",22,"F","Caucasian","Less than 25","High","Male",2,0,9,1,1,"2013-03-01 02:35:25","2013-03-02 09:45:12",0,1,0,1
"439",49,"M","Caucasian","Greater than 45","Medium","Male",4,0,6,1,1,"2013-01-24 02:26:10","2013-02-10 04:25:50",0,0,0,1
"440",55,"M","African-American","Greater than 45","Medium","Male",10,-1,7,1,1,"2014-08-16 02:53:35","2014-08-20 09:38:09",0,0,0,1
"441",54,"F","Caucasian","Greater than 45","Low","Male",2,-29,4,1,1,"2013-01-07 01:25:56","2013-02-05 11:05:26",0,0,0,1
"442",27,"M","African-American","25 - 45","Low","Male",0,-1,2,1,1,"2014-01-15 06:44:59","2014-01-16 08:03:23",0,0,0,1
"443",40,"F","Caucasian","25 - 45","Low","Male",4,-1,3,1,1,"2013-11-11 01:20:20","2013-12-14 05:53:08",0,0,0,1
"444",38,"F","African-American","25 - 45","Low","Male",7,-1,4,1,1,"2013-08-24 08:32:05","2013-08-31 06:13:17",0,0,0,1
"445",26,"F","African-American","25 - 45","High","Male",3,0,10,1,1,"2014-06-24 01:15:54","2014-07-07 08:48:40",0,0,0,1
"446",29,"F","African-American","25 - 45","Low","Male",1,-1,4,1,1,"2013-05-24 04:41:00","2013-05-25 07:37:19",0,0,0,1
"447",33,"M","African-American","25 - 45","Low","Male",6,-1,3,1,1,"2013-01-26 11:35:43","2013-01-28 08:41:00",0,1,0,1
"448",22,"F","Caucasian","Less than 25","Medium","Male",0,0,5,1,0,"2013-02-19 03:51:56","2013-02-20 03:44:09",0,0,0,1
"449",41,"M","African-American","25 - 45","Medium","Male",7,0,7,1,1,"2013-10-31 01:40:09","2013-11-01 09:24:26",0,0,1,1
"450",32,"F","African-American","25 - 45","High","Male",7,-1,8,1,1,"2014-03-03 10:36:05","2014-03-04 09:24:02",0,1,3,1
"451",24,"F","African-American","Less than 25","Low","Male",1,-1,3,1,1,"2014-08-24 05:19:36","2014-08-25 01:11:27",0,0,0,1
"452",25,"M","African-American","25 - 45","High","Male",5,-1,8,1,1,"2013-09-11 10:12:35","2013-09-15 03:38:22",0,0,0,1
"453",24,"F","Caucasian","Less than 25","Low","Male",1,-1,3,1,1,"2013-12-14 08:26:15","2013-12-15 09:06:30",0,0,0,1
"454",28,"M","African-American","25 - 45","Low","Male",1,-1,3,1,1,"2013-12-26 05:11:53","2013-12-27 08:03:01",0,0,0,1
"455",41,"F","African-American","25 - 45","High","Male",24,-1,10,1,1,"2014-06-06 07:27:50","2014-06-07 10:30:56",1,1,0,1
"456",25,"F","Caucasian","25 - 45","High","Male",6,0,8,1,1,"2014-04-06 02:30:39","2014-04-06 07:45:48",0,1,0,1
"457",39,"M","African-American","25 - 45","Low","Male",0,-1,1,1,0,"2013-05-11 03:06:34","2013-05-12 07:30:59",0,0,0,1
"458",26,"F","African-American","25 - 45","High","Male",24,0,10,1,1,"2013-03-01 01:25:58","2013-03-01 08:28:35",0,1,0,1
"459",20,"F","African-American","Less than 25","High","Male",4,14,10,1,1,"2013-12-19 04:03:39","2014-12-30 06:19:19",1,1,1,1
"460",25,"F","African-American","25 - 45","Medium","Male",2,-1,5,1,1,"2013-02-10 03:23:16","2013-02-11 07:27:53",0,0,0,1
"461",57,"M","African-American","Greater than 45","Medium","Male",8,-1,7,1,0,"2013-03-23 07:39:14","2013-03-28 08:55:47",0,0,0,1
"462",40,"F","African-American","25 - 45","High","Male",15,-1,9,1,1,"2013-02-01 05:27:23","2013-04-14 11:31:39",0,0,0,1
"463",21,"F","African-American","Less than 25","High","Male",0,-1,9,1,1,"2013-12-30 07:11:21","2014-01-01 02:59:37",0,0,0,1
"464",20,"M","African-American","Less than 25","High","Male",0,-1,10,1,1,"2014-03-26 09:51:33","2014-04-07 08:56:16",0,0,0,1
"465",22,"F","African-American","Less than 25","High","Male",1,0,9,1,1,"2013-03-23 01:18:11","2013-04-30 07:29:04",0,0,0,1
"466",28,"F","Caucasian","25 - 45","Low","Male",0,-1,2,1,1,"2014-10-25 08:45:48","2014-10-26 08:24:24",0,0,0,1
"467",29,"F","Caucasian","25 - 45","Low","Male",0,-1,2,1,1,"2013-02-25 09:36:50","2013-02-26 12:43:55",0,0,0,1
"468",21,"F","Caucasian","Less than 25","High","Male",0,-1,8,1,1,"2013-04-09 07:15:24","2013-04-10 08:13:56",0,0,1,1
"469",26,"M","African-American","25 - 45","Low","Male",3,0,4,1,1,"2014-04-09 03:30:16","2014-04-10 08:41:45",0,0,0,1
"470",21,"F","African-American","Less than 25","High","Male",0,-1,8,1,1,"2013-12-18 01:10:47","2014-01-21 11:37:54",0,0,0,1
"471",49,"M","Caucasian","Greater than 45","High","Male",4,-8,8,1,0,"2013-02-11 01:58:24","2013-02-15 08:53:04",0,0,0,1
"472",20,"F","African-American","Less than 25","Medium","Male",0,-1,7,1,1,"2014-11-08 01:54:07","2014-11-09 06:36:07",0,0,0,1
"473",26,"F","African-American","25 - 45","Low","Male",1,-1,1,1,1,"2014-10-04 09:26:00","2014-10-05 01:23:01",0,0,0,1
"474",49,"M","African-American","Greater than 45","Low","Male",1,0,1,1,1,"2013-04-24 03:51:08","2013-04-24 08:20:44",0,0,0,1
"475",36,"M","Caucasian","25 - 45","Medium","Male",11,-1,6,1,1,"2013-05-05 06:23:11","2013-05-07 10:47:02",0,0,0,1
"476",41,"F","Caucasian","25 - 45","Low","Male",1,-1,4,1,1,"2014-07-13 05:33:05","2014-09-09 05:24:12",0,0,0,1
"477",24,"M","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2013-02-09 08:28:39","2013-02-10 07:52:20",0,0,0,1
"478",28,"F","African-American","25 - 45","High","Male",8,-1,8,1,1,"2013-01-16 09:27:53","2013-01-19 09:22:26",0,0,0,1
"479",20,"F","African-American","Less than 25","Medium","Male",2,-1,7,1,1,"2014-09-16 03:26:15","2014-09-26 09:55:44",0,0,1,1
"480",34,"F","African-American","25 - 45","High","Male",11,0,8,1,1,"2013-04-22 11:11:43","2013-04-23 07:29:12",0,0,4,1
"481",28,"F","African-American","25 - 45","High","Male",6,0,10,1,1,"2013-05-25 04:58:09","2013-08-14 04:16:37",0,0,0,1
"482",55,"M","African-American","Greater than 45","Low","Male",0,-1,1,1,1,"2013-02-22 10:17:18","2013-02-23 09:04:28",0,0,0,1
"483",25,"M","Caucasian","25 - 45","Low","Male",2,0,4,1,1,"2014-09-19 06:29:55","2014-09-19 08:58:12",0,0,0,1
"484",30,"F","African-American","25 - 45","High","Male",2,-1,8,1,1,"2014-03-20 05:32:13","2014-03-21 03:29:29",0,0,0,1
"485",34,"F","Caucasian","25 - 45","High","Male",13,-1,8,1,1,"2013-01-06 12:31:49","2013-01-25 08:59:14",0,0,0,1
"486",27,"M","African-American","25 - 45","High","Male",27,0,10,1,1,"2013-02-27 05:59:45","2013-02-27 07:50:16",0,5,1,1
"487",30,"M","African-American","25 - 45","Low","Male",4,-1,2,1,1,"2014-09-04 07:57:39","2014-09-05 09:06:40",0,0,0,1
"488",40,"M","African-American","25 - 45","Low","Male",11,-1,3,1,1,"2013-10-21 04:00:29","2013-10-21 08:15:51",0,0,0,1
"489",25,"F","Hispanic","25 - 45","Medium","Male",3,-1,6,1,1,"2013-02-09 11:26:36","2013-02-10 07:48:25",0,0,0,1
"490",29,"F","Other","25 - 45","Medium","Male",8,-1,6,1,1,"2014-08-28 09:55:48","2014-08-29 08:18:56",0,0,0,1
"491",23,"F","African-American","Less than 25","Medium","Female",2,-2,5,1,1,"2013-09-03 04:05:37","2013-09-04 08:26:49",0,0,0,1
"492",19,"F","African-American","Less than 25","Low","Male",1,-1,4,1,1,"2014-11-01 11:47:12","2014-11-05 10:52:42",0,0,0,1
"493",68,"F","Caucasian","Greater than 45","Medium","Male",7,-1,7,1,1,"2013-02-05 05:11:31","2013-02-10 10:00:25",0,0,0,1
"494",37,"M","Caucasian","25 - 45","Medium","Male",4,-18,5,1,1,"2014-06-20 08:59:53","2014-06-21 07:10:18",0,0,0,1
"495",37,"M","African-American","25 - 45","Low","Male",0,-1,1,1,1,"2013-03-25 07:15:23","2013-03-26 07:49:33",0,0,0,1
"496",29,"F","Caucasian","25 - 45","High","Male",10,-1,9,1,1,"2013-01-14 09:30:03","2013-01-17 03:17:08",4,1,0,1
"497",41,"F","African-American","25 - 45","Low","Male",6,-1,3,1,1,"2013-10-18 12:47:10","2013-10-20 02:14:19",2,0,0,1
"498",31,"F","African-American","25 - 45","High","Male",13,-1,9,1,1,"2014-10-22 08:58:25","2014-10-24 04:21:11",1,1,1,1
"499",20,"F","Caucasian","Less than 25","High","Female",0,0,10,1,1,"2014-11-26 01:14:13","2014-11-26 08:37:39",0,0,0,1
"500",44,"M","African-American","25 - 45","High","Male",8,-1,8,1,1,"2014-05-08 12:27:25","2014-05-18 04:40:00",0,0,0,1
"501",31,"M","African-American","25 - 45","High","Male",5,-1,9,1,1,"2013-10-14 09:06:13","2013-10-15 07:40:33",0,1,0,1
"502",23,"F","Caucasian","Less than 25","High","Male",6,0,9,1,1,"2013-01-28 05:06:16","2013-02-03 02:50:43",0,0,0,1
"503",20,"F","African-American","Less than 25","Medium","Male",0,0,7,1,1,"2013-08-10 12:20:57","2013-08-11 02:13:50",0,0,0,1
"504",29,"F","African-American","25 - 45","Medium","Male",5,-1,5,1,1,"2014-05-30 07:12:58","2014-06-02 12:45:34",0,0,0,1
"505",21,"F","African-American","Less than 25","High","Male",3,-3,9,1,1,"2013-03-05 08:54:54","2013-03-06 11:00:34",0,2,1,1
"506",27,"F","African-American","25 - 45","High","Male",5,-1,9,1,1,"2013-10-11 11:05:38","2013-10-12 01:31:00",0,0,1,1
"507",24,"M","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2013-11-13 08:08:42","2013-11-14 08:11:27",0,0,0,1
"508",64,"M","African-American","Greater than 45","Low","Male",8,-4,4,1,1,"2014-10-24 07:26:34","2014-10-25 06:30:06",0,0,0,1
"509",31,"M","Caucasian","25 - 45","Low","Male",3,-1,2,1,1,"2014-05-15 08:47:49","2014-05-17 03:47:54",0,0,0,1
"510",26,"F","African-American","25 - 45","Medium","Female",6,-1,6,1,1,"2013-12-29 04:37:10","2014-01-01 07:59:30",0,0,0,1
"511",28,"M","Caucasian","25 - 45","Medium","Male",5,-1,7,1,1,"2013-05-11 06:12:53","2013-06-06 09:39:09",0,0,0,1
"512",26,"F","African-American","25 - 45","Medium","Male",6,-1,7,1,1,"2013-01-08 02:38:01","2013-01-10 03:49:51",0,0,0,1
"513",37,"F","Hispanic","25 - 45","Medium","Male",6,-24,5,1,1,"2013-01-15 12:37:37","2013-02-08 11:34:26",0,0,0,1
"514",53,"F","African-American","Greater than 45","Medium","Male",3,-1,6,1,1,"2013-04-13 10:46:45","2013-04-19 08:34:22",0,0,0,1
"515",21,"F","Hispanic","Less than 25","High","Male",1,-1,8,1,1,"2013-09-21 09:01:29","2013-11-15 09:37:13",1,0,0,1
"516",26,"F","African-American","25 - 45","High","Male",10,-1,9,1,1,"2014-06-25 06:52:09","2014-06-26 09:02:39",1,0,0,1
"517",21,"M","Caucasian","Less than 25","Medium","Female",3,-1,7,1,1,"2013-05-15 08:46:36","2013-05-16 08:50:20",0,3,1,1
"518",43,"M","African-American","25 - 45","High","Male",15,-1,9,1,1,"2013-05-17 09:20:47","2013-05-18 07:39:32",0,0,0,1
"519",26,"M","Caucasian","25 - 45","High","Male",10,0,8,1,1,"2014-10-04 06:08:11","2014-10-05 02:46:08",0,0,3,1
"520",25,"F","African-American","25 - 45","High","Male",4,-1,9,1,1,"2014-02-26 05:42:51","2014-08-15 03:57:35",0,0,1,1
"521",19,"F","African-American","Less than 25","Low","Male",0,-1,4,1,1,"2014-09-22 08:28:34","2014-09-23 02:17:43",0,0,0,1
"522",28,"F","Caucasian","25 - 45","Low","Male",0,-1,3,1,1,"2014-11-13 11:57:15","2014-11-14 01:49:54",0,0,0,1
"523",34,"F","African-American","25 - 45","High","Male",0,-1,8,1,1,"2014-09-26 02:13:08","2014-10-29 10:16:27",0,0,0,1
"524",30,"F","Other","25 - 45","High","Male",13,-1,9,1,1,"2013-08-06 03:52:47","2013-08-07 08:20:36",0,0,0,1
"525",22,"F","African-American","Less than 25","Medium","Male",0,-1,7,1,1,"2013-01-17 01:22:02","2013-03-08 04:39:17",0,0,0,1
"526",23,"M","African-American","Less than 25","Low","Male",0,-1,3,1,1,"2014-05-21 02:29:44","2014-05-22 01:55:58",0,0,0,1
"527",29,"F","African-American","25 - 45","Medium","Male",6,-1,6,1,1,"2014-04-23 02:44:54","2014-04-24 03:44:57",0,0,0,1
"528",29,"M","Caucasian","25 - 45","Low","Male",0,-1,1,1,1,"2014-01-26 06:15:41","2014-01-27 01:32:18",0,0,0,1
"529",30,"F","African-American","25 - 45","High","Male",13,-1,10,1,1,"2014-06-15 06:51:59","2015-10-03 06:50:34",0,0,0,1
"530",24,"F","Caucasian","Less than 25","Medium","Male",5,-22,5,1,1,"2013-11-19 12:51:43","2013-11-25 10:05:19",0,0,1,1
"531",35,"M","African-American","25 - 45","Medium","Male",1,-1,6,1,0,"2013-04-02 05:26:56","2013-06-05 09:30:05",0,0,0,1
"532",26,"F","African-American","25 - 45","High","Male",1,-30,8,1,1,"2014-07-30 01:18:15","2014-08-03 10:39:29",0,0,0,1
"533",31,"F","African-American","25 - 45","High","Male",9,0,8,1,1,"2013-08-15 04:24:41","2013-08-16 03:24:28",0,0,0,1
"534",55,"F","Caucasian","Greater than 45","Low","Male",1,-1,1,1,1,"2013-11-07 06:14:28","2013-11-08 09:33:29",0,0,0,1
"535",21,"F","Hispanic","Less than 25","Medium","Male",2,-1,5,1,1,"2013-12-30 09:08:22","2013-12-31 10:47:09",0,0,1,1
"536",43,"F","African-American","25 - 45","Low","Male",4,-26,1,1,1,"2013-12-21 12:37:51","2014-01-16 10:14:43",0,0,0,1
"537",22,"F","African-American","Less than 25","High","Female",4,0,9,1,1,"2013-09-15 03:07:01","2013-09-17 03:55:23",0,0,0,1
"538",20,"M","African-American","Less than 25","Medium","Female",0,-1,7,1,1,"2014-01-01 07:41:04","2014-01-02 08:43:28",0,0,1,1
"539",39,"F","Caucasian","25 - 45","Low","Male",0,-1,1,1,1,"2014-10-27 09:19:54","2014-10-30 04:23:55",0,0,0,1
"540",30,"M","African-American","25 - 45","High","Male",8,-1,9,1,1,"2013-01-22 06:49:44","2013-01-23 01:35:06",6,0,0,1
"541",21,"F","African-American","Less than 25","High","Male",8,30,9,1,1,"2014-10-29 07:19:44","2015-06-30 07:07:00",0,2,6,1
"542",47,"M","Caucasian","Greater than 45","Low","Male",13,0,4,1,1,"2013-04-14 03:00:30","2013-06-19 06:52:42",0,0,0,1
"543",32,"M","Caucasian","25 - 45","Low","Male",4,0,2,1,1,"2014-04-17 03:02:35","2014-04-18 04:10:58",0,0,0,1
"544",40,"M","African-American","25 - 45","Medium","Male",23,30,6,1,1,"2013-10-12 10:22:16","2013-11-13 08:08:17",2,0,0,1
"545",33,"F","Caucasian","25 - 45","Medium","Female",3,-2,6,1,1,"2013-05-16 09:22:15","2013-05-18 06:56:41",0,0,0,1
"546",25,"F","African-American","25 - 45","Low","Male",0,0,2,1,1,"2014-03-22 02:24:16","2014-06-20 08:29:13",0,0,0,1
"547",27,"M","African-American","25 - 45","Low","Female",0,-1,3,1,0,"2013-05-02 09:32:44","2013-05-03 12:53:32",0,0,0,1
"548",40,"M","African-American","25 - 45","Low","Male",2,-1,3,1,0,"2013-09-26 05:51:39","2013-09-27 01:50:53",0,0,0,1
"549",24,"M","African-American","Less than 25","High","Male",2,-1,9,1,1,"2014-09-21 03:02:31","2014-10-15 08:42:14",0,0,2,1
"550",24,"F","African-American","Less than 25","High","Male",10,0,10,1,1,"2013-05-25 02:03:09","2013-05-25 07:33:04",5,1,0,1
"551",33,"M","African-American","25 - 45","Medium","Male",9,-28,7,1,1,"2014-10-27 12:30:23","2014-11-11 02:19:27",0,0,2,1
"552",31,"F","Hispanic","25 - 45","Medium","Male",19,-1,7,1,1,"2013-09-23 07:54:43","2013-09-24 07:47:19",0,1,0,1
"553",29,"F","African-American","25 - 45","Low","Female",0,-1,4,1,1,"2014-07-19 05:05:54","2014-07-20 08:08:01",0,0,0,1
"554",40,"F","African-American","25 - 45","High","Male",0,0,10,1,1,"2013-01-07 02:33:54","2013-01-11 09:36:33",0,0,0,1
"555",22,"M","African-American","Less than 25","High","Male",2,-1,9,1,1,"2014-02-13 12:25:47","2014-04-09 05:37:42",0,0,0,1
"556",20,"F","African-American","Less than 25","Low","Male",2,-17,3,1,1,"2014-10-19 08:57:11","2014-11-04 09:23:44",0,0,0,1
"557",27,"F","African-American","25 - 45","Low","Male",1,-1,4,1,1,"2014-08-25 10:18:43","2014-08-26 08:44:24",0,0,0,1
"558",33,"F","Other","25 - 45","High","Male",7,-1,8,1,1,"2013-12-16 02:37:00","2014-04-11 03:13:00",0,1,0,1
"559",20,"F","Native American","Less than 25","High","Male",1,-5,9,1,1,"2014-06-26 10:46:59","2014-07-01 11:20:41",0,1,0,1
"560",22,"F","African-American","Less than 25","High","Male",2,-1,8,1,0,"2013-04-29 04:28:02","2013-04-30 07:17:44",0,0,0,1
"561",21,"F","African-American","Less than 25","High","Male",0,-1,10,1,1,"2013-03-14 07:22:45","2013-03-21 07:20:07",0,0,3,1
"562",32,"F","Caucasian","25 - 45","Medium","Male",5,-1,5,1,1,"2013-02-21 03:26:24","2013-02-22 01:32:44",0,0,0,1
"563",25,"M","African-American","25 - 45","Medium","Male",6,-1,7,1,1,"2014-09-30 08:47:42","2014-10-02 08:08:10",0,0,1,1
"564",37,"M","African-American","25 - 45","Medium","Male",4,-1,7,1,1,"2014-10-31 09:52:44","2015-01-14 12:38:16",0,0,0,1
"565",59,"M","Caucasian","Greater than 45","Low","Male",2,-15,1,1,1,"2014-10-29 09:37:56","2014-10-30 08:26:47",0,0,0,1
"566",20,"M","African-American","Less than 25","Low","Male",1,-1,4,1,1,"2013-11-07 01:46:22","2013-11-08 08:59:23",0,0,0,1
"567",51,"M","Caucasian","Greater than 45","Low","Male",1,-1,2,1,1,"2013-08-08 04:57:26","2013-08-10 04:22:50",0,0,0,1
"568",28,"F","African-American","25 - 45","Low","Male",0,0,3,1,1,"2014-02-17 01:46:34","2014-03-04 05:23:42",0,0,0,1
"569",25,"F","Other","25 - 45","High","Male",0,-1,9,1,1,"2013-05-02 05:54:12","2013-05-03 11:02:07",0,0,0,1
"570",21,"F","Caucasian","Less than 25","High","Male",2,-3,9,1,1,"2013-10-18 01:25:21","2013-10-18 08:21:29",0,2,7,1
"571",35,"F","African-American","25 - 45","High","Male",22,0,10,1,1,"2013-01-22 04:07:47","2013-01-24 05:56:12",0,0,0,1
"572",50,"F","Caucasian","Greater than 45","Low","Male",2,-1,2,1,1,"2013-01-08 03:16:14","2013-01-17 05:32:25",0,0,0,1
"573",56,"F","Caucasian","Greater than 45","Low","Male",1,-1,1,1,0,"2013-01-17 10:28:39","2013-01-18 08:29:47",0,0,0,1
"574",26,"F","Caucasian","25 - 45","Medium","Male",0,-1,6,1,1,"2014-11-06 06:10:20","2014-11-07 08:40:38",0,0,0,1
"575",26,"F","African-American","25 - 45","Medium","Male",3,-1,7,1,1,"2013-09-28 06:05:10","2013-11-14 08:19:34",0,0,0,1
"576",38,"F","Other","25 - 45","Low","Male",1,-1,1,1,1,"2014-05-16 05:12:16","2014-05-17 09:27:02",0,0,0,1
"577",23,"M","Caucasian","Less than 25","High","Male",4,-1,9,1,1,"2013-09-22 01:06:45","2013-09-24 04:25:18",0,1,0,1
"578",34,"M","African-American","25 - 45","Low","Female",0,-1,1,1,1,"2014-02-28 07:07:16","2014-03-01 09:05:07",0,0,0,1
"579",31,"F","Caucasian","25 - 45","Low","Male",1,-1,3,1,1,"2014-07-03 10:01:59","2014-08-08 10:32:16",0,0,0,1
"580",25,"F","Caucasian","25 - 45","High","Female",2,16,9,1,1,"2014-01-31 12:17:38","2014-02-01 09:34:23",0,0,0,1
"581",53,"M","Caucasian","Greater than 45","Medium","Male",1,-1,5,1,0,"2013-01-21 11:09:46","2013-01-22 08:54:01",0,0,0,1
"582",27,"F","Caucasian","25 - 45","Medium","Female",1,-1,5,1,1,"2014-09-28 11:52:36","2014-10-24 01:15:25",0,0,0,1
"583",37,"F","African-American","25 - 45","High","Male",16,-1,8,1,1,"2014-06-17 01:17:25","2014-06-19 03:41:00",0,0,0,1
"584",20,"F","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2014-01-30 01:49:49","2014-01-31 01:46:52",0,0,0,1
"585",21,"F","Hispanic","Less than 25","Medium","Male",2,-1,7,1,1,"2014-10-12 11:11:46","2014-10-15 01:25:15",0,1,0,1
"586",27,"F","African-American","25 - 45","Medium","Male",9,-1,7,1,1,"2014-09-18 08:58:45","2014-09-19 01:56:48",0,0,0,1
"587",35,"F","African-American","25 - 45","High","Male",6,0,8,1,1,"2013-03-29 10:59:47","2013-03-30 08:37:52",0,0,0,1
"588",21,"F","African-American","Less than 25","Medium","Male",2,-1,5,1,1,"2014-08-21 08:49:51","2014-08-29 11:56:42",0,1,0,1
"589",52,"F","African-American","Greater than 45","High","Male",16,-1,8,1,1,"2013-08-29 11:56:07","2013-08-30 08:01:33",0,0,0,1
"590",38,"F","Caucasian","25 - 45","Low","Male",10,0,4,1,1,"2013-03-18 03:51:57","2013-03-18 02:08:29",1,0,0,1
